Log file open, 05/11/23 11:12:40
[2023.05.11-09.37.28:535][444]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.067
[2023.05.11-09.37.28:535][444]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.067
[2023.05.11-09.37.28:535][444]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/ThirdPerson/Blueprints/BP_Sombre] ([2] browsable assets)...
[2023.05.11-09.37.28:556][444]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/ThirdPerson/Blueprints/BP_Sombre.BP_Sombre]
[2023.05.11-09.37.28:577][444]OBJ SavePackage:     Rendered thumbnail for [BlueprintGeneratedClass /Game/ThirdPerson/Blueprints/BP_Sombre.BP_Sombre_C]
[2023.05.11-09.37.28:577][444]OBJ SavePackage: Finished generating thumbnails for package [/Game/ThirdPerson/Blueprints/BP_Sombre]
[2023.05.11-09.37.28:594][444]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/ThirdPerson/Blueprints/BP_Sombre_Auto1
[2023.05.11-09.37.28:594][444]LogSavePackage: Moving '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/BP_Sombre_Auto1B09F2DB947A56443EDEAE8996779B802.tmp' to '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/Autosaves/Game/ThirdPerson/Blueprints/BP_Sombre_Auto1.uasset'
[2023.05.11-09.37.28:595][444]LogFileHelpers: Auto-saving content packages took 0.060
[2023.05.11-09.39.24:029][415]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.39.24:038][415]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.39.24:040][415]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.39.24:040][415]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.39.24:040][415]LogWorldPartition: Display: GetPartitionedActors took 9 us (total: 120 us)
[2023.05.11-09.39.24:040][415]LogWorldPartition: Display: GenerateStreaming took 295 us (total: 3 ms)
[2023.05.11-09.39.24:043][415]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.39.24:043][415]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:39:24)
[2023.05.11-09.39.24:043][415]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.39.24:048][415]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004916s)
[2023.05.11-09.39.24:048][415]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.004949s)
[2023.05.11-09.39.24:048][415]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.39.24:048][415]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.39.24:049][415]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.39.24:049][415]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.39.24:049][415]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.39.24:050][415]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.39.24:050][415]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 453 ms)
[2023.05.11-09.39.24:050][415]LogPlayLevel: PIE: World Init took: (0.001944s)
[2023.05.11-09.39.24:093][415]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2023.05.11-09.39.24:096][415]LogAudio: Display: Creating Audio Device:                 Id: 18, Scope: Unique, Realtime: True
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.39.24:096][415]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.39.24:096][415]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.39.24:096][415]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-09.39.24:096][415]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.39.24:096][415]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.39.24:098][415]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.39.24:183][415]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.39.24:184][415]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.39.24:184][415]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.39.24:184][415]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.39.24:185][415]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=18
[2023.05.11-09.39.24:185][415]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=18
[2023.05.11-09.39.24:187][415]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=18
[2023.05.11-09.39.24:187][415]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=18
[2023.05.11-09.39.24:187][415]LogInit: FAudioDevice initialized.
[2023.05.11-09.39.24:187][415]LogAudio: Display: Audio Device (ID: 18) registered with world 'ThirdPersonMap'.
[2023.05.11-09.39.24:189][415]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-09.39.24:193][415]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-11.39.24
[2023.05.11-09.39.24:193][415]LogWorld: Bringing up level for play took: 0.004468
[2023.05.11-09.39.24:196][415]LogOnline: OSS: Created online subsystem instance for: :Context_24
[2023.05.11-09.39.24:200][415]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-09.39.24:200][415]PIE: Server logged in
[2023.05.11-09.39.24:201][415]PIE: Play in editor total start time 0,164 seconds.
[2023.05.11-09.39.27:293][593]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.39.27:293][593]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.39.27:293][593]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-09.39.27:294][593]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.39.27:294][593]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-09.39.27:312][593]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-09.39.27:317][593]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.39.27:356][593]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-09.39.27:357][593]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=18
[2023.05.11-09.39.27:358][593]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=18
[2023.05.11-09.39.27:364][593]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.39.27:367][593]LogUObjectHash: Compacting FUObjectHashTables data took   1.40ms
[2023.05.11-09.39.27:447][594]LogPlayLevel: Display: Destroying online subsystem :Context_24
[2023.05.11-09.42.46:725][ 48]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-09.42.46:875][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   1.46ms
[2023.05.11-09.42.47:150][ 56]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-09.42.47:307][ 56]LogUObjectHash: Compacting FUObjectHashTables data took   2.01ms
[2023.05.11-09.42.48:533][106]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.42.48:546][106]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.42.48:548][106]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.42.48:548][106]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.42.48:548][106]LogWorldPartition: Display: GetPartitionedActors took 7 us (total: 128 us)
[2023.05.11-09.42.48:549][106]LogWorldPartition: Display: GenerateStreaming took 199 us (total: 3 ms)
[2023.05.11-09.42.48:551][106]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.42.48:551][106]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:42:48)
[2023.05.11-09.42.48:551][106]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.42.48:556][106]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005446s)
[2023.05.11-09.42.48:556][106]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005484s)
[2023.05.11-09.42.48:556][106]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.42.48:557][106]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.42.48:557][106]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.42.48:557][106]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.42.48:557][106]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.42.48:558][106]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.42.48:558][106]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 455 ms)
[2023.05.11-09.42.48:558][106]LogPlayLevel: PIE: World Init took: (0.002097s)
[2023.05.11-09.42.48:596][106]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2023.05.11-09.42.48:600][106]LogAudio: Display: Creating Audio Device:                 Id: 19, Scope: Unique, Realtime: True
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.42.48:600][106]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.42.48:600][106]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.42.48:601][106]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-09.42.48:601][106]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.42.48:601][106]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.42.48:603][106]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.42.48:686][106]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.42.48:686][106]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.42.48:687][106]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.42.48:687][106]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.42.48:688][106]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=19
[2023.05.11-09.42.48:688][106]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=19
[2023.05.11-09.42.48:689][106]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=19
[2023.05.11-09.42.48:689][106]LogInit: FAudioDevice initialized.
[2023.05.11-09.42.48:689][106]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=19
[2023.05.11-09.42.48:689][106]LogAudio: Display: Audio Device (ID: 19) registered with world 'ThirdPersonMap'.
[2023.05.11-09.42.48:692][106]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-09.42.48:696][106]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-11.42.48
[2023.05.11-09.42.48:696][106]LogWorld: Bringing up level for play took: 0.003911
[2023.05.11-09.42.48:698][106]LogOnline: OSS: Created online subsystem instance for: :Context_25
[2023.05.11-09.42.48:702][106]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-09.42.48:702][106]PIE: Server logged in
[2023.05.11-09.42.48:703][106]PIE: Play in editor total start time 0,158 seconds.
[2023.05.11-09.42.52:033][299]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.42.52:033][299]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.42.52:033][299]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-09.42.52:034][299]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.42.52:034][299]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-09.42.52:050][299]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-09.42.52:055][299]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.42.52:092][299]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-09.42.52:092][299]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=19
[2023.05.11-09.42.52:093][299]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=19
[2023.05.11-09.42.52:098][299]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.42.52:101][299]LogUObjectHash: Compacting FUObjectHashTables data took   1.35ms
[2023.05.11-09.42.52:177][300]LogPlayLevel: Display: Destroying online subsystem :Context_25
[2023.05.11-09.47.35:855][908]LogUObjectHash: Compacting FUObjectHashTables data took   3.19ms
[2023.05.11-09.47.35:859][908]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.065
[2023.05.11-09.47.35:860][908]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/ThirdPerson/Blueprints/BP_Sombre] ([2] browsable assets)...
[2023.05.11-09.47.36:293][908]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/ThirdPerson/Blueprints/BP_Sombre.BP_Sombre]
[2023.05.11-09.47.36:297][908]OBJ SavePackage: Finished generating thumbnails for package [/Game/ThirdPerson/Blueprints/BP_Sombre]
[2023.05.11-09.47.36:335][908]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/ThirdPerson/Blueprints/BP_Sombre_Auto2
[2023.05.11-09.47.36:335][908]LogSavePackage: Moving '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/BP_Sombre_Auto2A3F05F3E40EC259E3B6BFC8FE118D381.tmp' to '../../../../../../Users/lekmi/OneDrive/Bureau/jeufinal/unreal/Saved/Autosaves/Game/ThirdPerson/Blueprints/BP_Sombre_Auto2.uasset'
[2023.05.11-09.47.36:338][908]LogFileHelpers: Auto-saving content packages took 0.480
[2023.05.11-09.51.21:486][369]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-09.51.21:588][369]LogUObjectHash: Compacting FUObjectHashTables data took   1.51ms
[2023.05.11-09.51.39:867][ 28]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-09.51.39:981][ 28]LogUObjectHash: Compacting FUObjectHashTables data took   1.66ms
[2023.05.11-09.51.42:330][118]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.51.42:339][118]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.51.42:341][118]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.51.42:341][118]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.51.42:341][118]LogWorldPartition: Display: GetPartitionedActors took 8 us (total: 137 us)
[2023.05.11-09.51.42:341][118]LogWorldPartition: Display: GenerateStreaming took 204 us (total: 4 ms)
[2023.05.11-09.51.42:344][118]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.51.42:344][118]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:51:42)
[2023.05.11-09.51.42:344][118]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.51.42:349][118]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005139s)
[2023.05.11-09.51.42:349][118]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.005176s)
[2023.05.11-09.51.42:349][118]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.51.42:350][118]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.51.42:350][118]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.51.42:350][118]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.51.42:350][118]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.51.42:351][118]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.51.42:351][118]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 456 ms)
[2023.05.11-09.51.42:351][118]LogPlayLevel: PIE: World Init took: (0.002331s)
[2023.05.11-09.51.42:391][118]LogUObjectHash: Compacting FUObjectHashTables data took   1.86ms
[2023.05.11-09.51.42:393][118]LogAudio: Display: Creating Audio Device:                 Id: 20, Scope: Unique, Realtime: True
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.51.42:393][118]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.51.42:393][118]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.51.42:394][118]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.05.11-09.51.42:394][118]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.05.11-09.51.42:394][118]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.05.11-09.51.42:398][118]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.05.11-09.51.42:486][118]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.05.11-09.51.42:487][118]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.05.11-09.51.42:487][118]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.05.11-09.51.42:487][118]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.05.11-09.51.42:490][118]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=20
[2023.05.11-09.51.42:492][118]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=20
[2023.05.11-09.51.42:493][118]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=20
[2023.05.11-09.51.42:493][118]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=20
[2023.05.11-09.51.42:493][118]LogInit: FAudioDevice initialized.
[2023.05.11-09.51.42:493][118]LogAudio: Display: Audio Device (ID: 20) registered with world 'ThirdPersonMap'.
[2023.05.11-09.51.42:496][118]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.05.11-09.51.42:500][118]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 60) at 2023.05.11-11.51.42
[2023.05.11-09.51.42:500][118]LogWorld: Bringing up level for play took: 0.003936
[2023.05.11-09.51.42:502][118]LogOnline: OSS: Created online subsystem instance for: :Context_27
[2023.05.11-09.51.42:506][118]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2023.05.11-09.51.42:506][118]PIE: Server logged in
[2023.05.11-09.51.42:507][118]PIE: Play in editor total start time 0,168 seconds.
[2023.05.11-09.51.48:563][364]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.51.48:563][364]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.51.48:563][364]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.05.11-09.51.48:563][364]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.51.48:564][364]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.05.11-09.51.48:581][364]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.05.11-09.51.48:586][364]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.11-09.51.48:624][364]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.11-09.51.48:625][364]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=20
[2023.05.11-09.51.48:626][364]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=20
[2023.05.11-09.51.48:631][364]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.11-09.51.48:634][364]LogUObjectHash: Compacting FUObjectHashTables data took   1.48ms
[2023.05.11-09.51.48:687][365]LogPlayLevel: Display: Destroying online subsystem :Context_27
[2023.05.11-09.52.04:133][179]BlueprintLog: New page: Compile BP_Sombre
[2023.05.11-09.52.04:308][179]LogUObjectHash: Compacting FUObjectHashTables data took   2.72ms
[2023.05.11-09.52.06:033][268]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.05.11-09.52.06:042][268]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.05.11-09.52.06:046][268]LogWorldPartition: Display: GenerateStreaming started...
[2023.05.11-09.52.06:046][268]LogWorldPartition: Display: GetPartitionedActors started...
[2023.05.11-09.52.06:046][268]LogWorldPartition: Display: GetPartitionedActors took 14 us (total: 151 us)
[2023.05.11-09.52.06:047][268]LogWorldPartition: Display: GenerateStreaming took 348 us (total: 4 ms)
[2023.05.11-09.52.06:050][268]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.05.11-09.52.06:050][268]PIE: New page: PIE session: ThirdPersonMap (11 mai 2023 à 13:52:06)
[2023.05.11-09.52.06:050][268]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.05.11-09.52.06:054][268]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004812s)
[2023.05.11-09.52.06:054][268]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.004850s)
[2023.05.11-09.52.06:054][268]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.11-09.52.06:055][268]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.05.11-09.52.06:056][268]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.11-09.52.06:056][268]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.11-09.52.06:056][268]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.11-09.52.06:057][268]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.05.11-09.52.06:057][268]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 457 ms)
[2023.05.11-09.52.06:057][268]LogPlayLevel: PIE: World Init took: (0.002794s)
[2023.05.11-09.52.06:099][268]LogUObjectHash: Compacting FUObjectHashTables data took   1.79ms
[2023.05.11-09.52.06:102][268]LogAudio: Display: Creating Audio Device:                 Id: 21, Scope: Unique, Realtime: True
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.05.11-09.52.06:102][268]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.05.11-09.52.06:102][268]LogAudio: Display: AudioDevice MaxSources: 32
[2023.05.11-09.52.06:103][268]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
